DAY,TOKENID,PRICE,PRICE_USD
2024-06-16 09:00:00.000,1.0601892318737532e+77,0.0948,337.66338
2024-06-16 09:00:00.000,4.15332423055489e+76,0.0949,338.019565
2024-06-16 09:00:00.000,9.429620064450361e+75,0.001,3.56185
2023-11-25 10:00:00.000,9.731951546220895e+75,0.023,47.993503832
2023-11-25 23:00:00.000,9.210191529441709e+76,0.003,6.248994146
2023-11-25 07:00:00.000,9.150655920550956e+76,0.02,41.670592064
2023-11-25 05:00:00.000,9.149678004290467e+76,0.036,75.103931576
2023-11-25 06:00:00.000,9.125587513887889e+76,0.02,41.698539828
2023-11-25 14:00:00.000,9.257240911363475e+76,0.022,45.655284186
2023-11-25 10:00:00.000,9.460380092115832e+76,0.0229,47.784836424
2023-11-25 21:00:00.000,9.712029863622003e+76,0.0228,47.423202623
2023-11-25 10:00:00.000,9.695866563974347e+76,0.023,47.993503832
2023-11-25 08:00:00.000,9.614992346864142e+76,0.02,41.679866286
2023-11-25 09:00:00.000,9.486224527205871e+76,0.0229,47.802141783
2023-11-25 08:00:00.000,9.461897263291574e+76,0.02,41.679866286
2023-11-25 23:00:00.000,9.445838205703307e+76,0.0228,47.492355509
2023-11-25 00:00:00.000,9.428700420256168e+76,0.026,54.039195011
2023-11-25 08:00:00.000,9.427913685973452e+76,0.02,41.679866286
2023-11-25 08:00:00.000,9.422726884709362e+76,0.02,41.679866286
2023-11-25 20:00:00.000,9.369616473171411e+76,0.01999,41.556241844
2023-11-25 08:00:00.000,9.883531630835863e+76,0.02,41.679866286
2023-11-25 08:00:00.000,9.923134162130735e+76,0.02,41.679866286
2023-11-25 18:00:00.000,5.4592791441274546e+76,0.003,6.23606813
2023-11-25 06:00:00.000,5.6310591178812535e+76,0.02,41.698539828
2023-11-25 05:00:00.000,5.637340750336137e+75,0.024,50.069287718
2023-11-25 08:00:00.000,5.73722891456027e+76,0.02,41.679866286
2023-11-25 05:00:00.000,5.75958358810317e+76,0.02,41.724406431
2023-11-25 00:00:00.000,5.794969665794005e+76,0.027,56.117625588
2023-11-25 08:00:00.000,5.856486453831803e+76,0.02,41.679866286
2023-11-25 08:00:00.000,6.646785428426133e+76,0.02,41.679866286
2023-11-25 06:00:00.000,6.815189099923878e+75,0.02,41.698539828
2023-11-25 07:00:00.000,6.888967218082517e+76,0.02,41.670592064
2023-11-25 06:00:00.000,6.6313388340033915e+75,0.02,41.698539828
2023-11-25 08:00:00.000,5.970399923842857e+76,0.023,47.931846229
2023-11-25 08:00:00.000,6.052349929470619e+76,0.02,41.679866286
2023-11-25 08:00:00.000,6.087999375604205e+76,0.02,41.679866286
2023-11-25 12:00:00.000,6.096265517571625e+76,0.023,47.787908212
2023-11-25 06:00:00.000,6.138815533407017e+76,0.02,41.698539828
2023-11-25 08:00:00.000,6.237950821949615e+76,0.029,60.435806115
2023-11-25 08:00:00.000,6.304541690068284e+76,0.02,41.679866286
2023-11-25 08:00:00.000,6.313023808467598e+76,0.02,41.679866286
2023-11-25 08:00:00.000,6.491487942579015e+76,0.02,41.679866286
2023-11-25 08:00:00.000,6.564468586068338e+75,0.023,47.931846229
2023-11-25 05:00:00.000,6.59230700733497e+76,0.024,50.069287718
2023-11-25 16:00:00.000,7.307255696467201e+76,0.022,45.674425033
2023-11-25 08:00:00.000,7.311136576707244e+76,0.02,41.679866286
2023-11-25 09:00:00.000,7.319574304444258e+76,0.02,41.748595444
2023-11-25 08:00:00.000,7.359185261436347e+75,0.02,41.679866286
2023-11-25 08:00:00.000,7.364202954052366e+76,0.023,47.931846229
2023-11-25 10:00:00.000,7.446977102492067e+76,0.0229,47.784836424
2023-11-25 10:00:00.000,7.527407698623787e+76,0.0229,47.784836424
2023-11-25 07:00:00.000,7.626363101509881e+76,0.02,41.670592064
2023-11-25 00:00:00.000,6.97575472012481e+76,0.026,54.039195011
2023-11-25 06:00:00.000,7.038739396809443e+76,0.02,41.698539828
2023-11-25 06:00:00.000,7.061694475798624e+76,0.02,41.698539828
2023-11-25 08:00:00.000,7.126882096792766e+76,0.02,41.679866286
2023-11-25 10:00:00.000,1.1355885935045106e+77,0.023,47.993503832
2023-11-25 09:00:00.000,1.1431567801497243e+77,0.0229,47.802141783
2023-11-25 08:00:00.000,1.1459305736932891e+77,0.02,41.679866286
2023-11-25 08:00:00.000,1.186199512161449e+76,0.023,47.931846229
2023-11-25 07:00:00.000,1.2276158638639556e+76,0.02,41.670592064
2023-11-25 08:00:00.000,1.1273458797532926e+77,0.0199,41.471466955
2023-11-25 10:00:00.000,1.0976533203074368e+77,0.023,47.993503832
2023-11-25 09:00:00.000,1.1006398034881077e+77,0.0229,47.802141783
2023-11-25 06:00:00.000,1.1017297253889639e+77,0.02,41.698539828
2023-11-25 08:00:00.000,1.1067134124314797e+77,0.02,41.679866286
2023-11-25 06:00:00.000,1.1070441071110525e+77,0.02,41.698539828
2023-11-25 07:00:00.000,1.0097856294881813e+77,0.003,6.25058881
2023-11-25 06:00:00.000,1.0175504756764389e+77,0.02,41.698539828
2023-11-25 08:00:00.000,1.0299851146713058e+77,0.023,47.931846229
2023-11-25 08:00:00.000,1.0318552249665926e+77,0.02,41.679866286
2023-11-25 06:00:00.000,1.0060221920142189e+77,0.02,41.698539828
2023-11-25 04:00:00.000,1.0424570187342718e+77,0.024,50.039227727
2023-11-25 12:00:00.000,1.070691488139121e+77,0.02,41.554702793
2023-11-25 08:00:00.000,1.0733144266996303e+77,0.023,47.931846229
2023-11-25 07:00:00.000,1.0798058126403776e+77,0.02,41.670592064
2023-11-25 06:00:00.000,1.0886492134182083e+77,0.02,41.698539828
2023-11-25 06:00:00.000,1.0939753792569377e+77,0.02,41.698539828
2023-11-25 08:00:00.000,1.0962219920911984e+77,0.02,41.679866286
2023-11-25 07:00:00.000,8.027902462621259e+76,0.02,41.670592064
2023-11-25 13:00:00.000,7.95250130720116e+76,0.0238,49.241928895
